Verkehrsrichtung;Jahr;Periode;Periode_txt;Warengruppe_CPA;Kettenindex_nominal;Kettenindex_Durchschnittswert;Kettenindex_real;Index_nominal_Vorjahr;Index_Durchschnittswert_Vorjahr;Index_real_Vorjahr;Index_nominal_Vorperiode;Index_Durchschnittswert_Vorperiode;Index_real_Vorperiode;Stand;Aktualisierungsdatum
I;2022;26;3. Quartal;012712;143.47840881347656;91.02247619628906;157.629638671875;101.11931610107422;114.22565460205078;88.52592468261719;82.94357299804688;102.14994049072266;81.19786071777344;def;2026-09-10T00:00:00.000+02:00
I;2022;27;4. Quartal;012712;146.4752655029297;102.72180938720703;142.59413146972656;87.71813201904297;126.08733367919922;69.56934356689453;102.0887222290039;112.85323333740234;90.46148681640625;def;2026-09-10T00:00:00.000+02:00
I;2022;28;1. Halbjahr;012712;145.9869842529297;92.43443298339844;157.9357147216797;91.94955444335938;108.60289001464844;84.66584014892578;;;;def;2026-09-10T00:00:00.000+02:00
I;2022;29;2. Halbjahr;012712;144.97683715820312;96.6636962890625;149.9806365966797;93.87434387207031;120.04649353027344;78.19832611083984;93.87434387207031;120.04649353027344;78.19832611083984;def;2026-09-10T00:00:00.000+02:00
I;2023;1;Januar;012712;168.10366821289062;84.19664764404297;199.65602111816406;135.66957092285156;85.00536346435547;159.6011962890625;182.57574462890625;70.88031768798828;257.5831298828125;def;2026-09-10T00:00:00.000+02:00
I;2023;2;Februar;012712;178.99522399902344;88.73806762695312;201.7118682861328;175.41796875;90.99592590332031;192.77561950683594;106.47907257080078;105.39382934570312;101.02970123291016;def;2026-09-10T00:00:00.000+02:00
I;2023;3;März;012712;172.63636779785156;90.52528381347656;190.70513916015625;131.75686645507812;94.07173156738281;140.05999755859375;96.44747161865234;102.01403045654297;94.54334259033203;def;2026-09-10T00:00:00.000+02:00
I;2023;4;April;012712;142.65133666992188;82.14775085449219;173.65216064453125;102.0216293334961;90.18875885009766;113.1201171875;82.631103515625;90.74564361572266;91.05792999267578;def;2026-09-10T00:00:00.000+02:00
I;2023;5;Mai;012712;140.73182678222656;84.0126953125;167.5125732421875;74.19096374511719;96.38206481933594;76.97590637207031;98.6543960571289;102.27023315429688;96.46443176269531;def;2026-09-10T00:00:00.000+02:00
I;2023;6;Juni;012712;141.87266540527344;91.63443756103516;154.82461547851562;74.89204406738281;102.29428100585938;73.21234893798828;100.81065368652344;109.07212829589844;92.42567443847656;def;2026-09-10T00:00:00.000+02:00
I;2023;7;Juli;012712;82.88443756103516;81.70013427734375;101.44957733154297;131.25242614746094;88.85462951660156;147.71591186523438;58.42170715332031;89.15876007080078;65.52548217773438;def;2026-09-10T00:00:00.000+02:00
I;2023;8;August;012712;147.99330139160156;85.48979949951172;173.1122283935547;88.25387573242188;93.56702423095703;94.3215560913086;178.5537872314453;104.63851165771484;170.63868713378906;def;2026-09-10T00:00:00.000+02:00
I;2023;9;September;012712;165.44818115234375;87.03042602539062;190.10385131835938;82.8915786743164;96.1584701538086;86.20309448242188;111.79437255859375;101.80211639404297;109.81537628173828;def;2026-09-10T00:00:00.000+02:00
I;2023;10;Oktober;012712;177.76600646972656;82.42817687988281;215.66168212890625;110.75109100341797;86.28787994384766;128.35069274902344;107.44512176513672;94.7119140625;113.44414520263672;def;2026-09-10T00:00:00.000+02:00
I;2023;11;November;012712;195.0345458984375;87.2282485961914;223.59104919433594;104.38423156738281;85.3432846069336;122.3110122680664;109.71420288085938;105.82333374023438;103.6767578125;def;2026-09-10T00:00:00.000+02:00
I;2023;12;Dezember;012712;109.80420684814453;85.7119140625;128.10845947265625;119.25727081298828;72.15593719482422;165.2771453857422;56.29987335205078;98.26164245605469;57.29587936401367;def;2026-09-10T00:00:00.000+02:00
I;2023;23;Jahr;012712;151.9934844970703;86.03401184082031;176.66673278808594;104.47586822509766;91.03424072265625;114.76545715332031;;;;def;2026-09-10T00:00:00.000+02:00
I;2023;24;1. Quartal;012712;173.24508666992188;87.77836608886719;197.36651611328125;145.59535217285156;89.94449615478516;161.8724365234375;;;;def;2026-09-10T00:00:00.000+02:00
I;2023;25;2. Quartal;012712;141.75193786621094;85.67312622070312;165.4567108154297;81.94551849365234;96.14663696289062;85.22972869873047;96.77534484863281;83.40306091308594;116.03333282470703;def;2026-09-10T00:00:00.000+02:00
I;2023;26;3. Quartal;012712;132.108642578125;85.2674789428711;154.9343719482422;92.07563018798828;93.67739868164062;98.29012298583984;93.19705963134766;99.52651977539062;93.64042663574219;def;2026-09-10T00:00:00.000+02:00
I;2023;27;4. Quartal;012712;160.86825561523438;85.1423568725586;188.94033813476562;109.82622528076172;82.8863525390625;132.50218200683594;121.76966857910156;99.85325622558594;121.94862365722656;def;2026-09-10T00:00:00.000+02:00
I;2023;28;1. Halbjahr;012712;157.49851989746094;86.81683349609375;181.4147186279297;107.88531494140625;93.92261505126953;114.86618041992188;;;;def;2026-09-10T00:00:00.000+02:00
I;2023;29;2. Halbjahr;012712;146.4884490966797;85.21306610107422;171.90843200683594;101.04265594482422;88.15415954589844;114.62041473388672;101.04265594482422;88.15415954589844;114.62041473388672;def;2026-09-10T00:00:00.000+02:00
I;2024;1;Januar;012712;96.99374449603471;91.88729107671972;105.55729643285277;57.69876738989386;109.13414446759255;52.869578308574994;88.33335924020993;107.20480586831454;82.39681974739783;def;2026-09-10T00:00:00.000+02:00
I;2024;2;Februar;012712;125.38289591980741;79.85999583177198;157.00337709015227;70.04817956511033;89.99519368338765;77.83546819735935;129.26905396969522;86.9108174764824;148.73758839591486;def;2026-09-10T00:00:00.000+02:00
I;2024;3;März;012712;143.24847468298563;71.47433580347573;200.41944673745792;82.97699755286924;78.95510822230119;105.09388872270688;114.24881650094024;89.49954862762458;127.65295272749188;def;2026-09-10T00:00:00.000+02:00
I;2024;4;April;012712;179.15618203884594;76.85078002032574;233.1221284992429;125.59025819252707;93.55189791678053;134.24660403532073;125.066729286525;107.52220241910744;116.3171200670084;def;2026-09-10T00:00:00.000+02:00
I;2024;5;Mai;012712;174.32206014831974;77.34482844186266;225.38294542210744;123.86825648051303;92.06326276542487;134.5468826965315;97.30172755664215;100.6428671529505;96.6802022926963;def;2026-09-10T00:00:00.000+02:00
I;2024;6;Juni;012712;105.6681309805151;74.58730285320645;141.6703946736518;74.48096550428762;81.39658499407051;91.50379236259806;60.61661438065193;96.43476410225806;62.857637434955436;def;2026-09-10T00:00:00.000+02:00
I;2024;7;Juli;012712;191.55493406638797;82.2559712270786;232.87662011130993;231.11085711998604;100.68033786560005;229.54912798725218;181.279759837628;110.28146625567716;164.37917085482707;def;2026-09-10T00:00:00.000+02:00
I;2024;8;August;012712;140.03347374617735;79.1364089895451;176.95201155744667;94.6214946415974;92.56824726790603;102.21808892388734;73.10355874082856;96.20749449432488;75.98530564075838;def;2026-09-10T00:00:00.000+02:00
I;2024;9;September;012712;125.14498177312036;76.51474224234357;163.5566854127988;75.639986430487;87.91723278479739;86.03544024939133;89.36790499102833;96.68715477404606;92.42996673123484;def;2026-09-10T00:00:00.000+02:00
I;2024;10;Oktober;012712;157.74125855088448;73.99269345311295;213.1849027855998;88.73533342143664;89.7662622830269;98.85154408569157;126.04681091956131;96.70383939706339;130.34312981309503;def;2026-09-10T00:00:00.000+02:00
I;2024;11;November;012712;174.1971908982376;86.64433256904286;201.04856032049346;89.31606967154899;99.3305883855909;89.91798242592014;110.43223091949956;117.09849787255939;94.30712855060291;def;2026-09-10T00:00:00.000+02:00
I;2024;12;Dezember;012712;129.57075573235755;98.08802802886412;132.0963960963633;118.00163167841964;114.43919914953669;103.11293777173103;74.38165625073145;113.20766762292538;65.70372644588309;def;2026-09-10T00:00:00.000+02:00
I;2024;23;Jahr;012712;145.25117358613952;79.90168661622332;181.78736062136358;95.56407899112232;92.87220821929937;102.89846750005837;95.56407899112232;92.87220821929937;102.89846750005837;def;2026-09-10T00:00:00.000+02:00
I;2024;24;1. Quartal;012712;121.87503836627594;79.0095437237068;154.2535588194608;70.34833755399968;90.0102693227591;78.1558908051682;75.76077573550457;92.79698921415645;81.6414114329764;def;2026-09-10T00:00:00.000+02:00
I;2024;25;2. Quartal;012712;153.04879105589364;76.42039536444037;200.27217026054885;107.96945238261573;89.19996121954657;121.04203526924726;125.57845569322406;96.72299289776868;129.83309545224074;def;2026-09-10T00:00:00.000+02:00
I;2024;26;3. Quartal;012712;152.24446319522855;79.70157496791728;191.0181280032235;115.24186474415998;93.4724187416366;123.28970363466898;99.47446310740779;104.29359150502864;95.37926700185749;def;2026-09-10T00:00:00.000+02:00
I;2024;27;4. Quartal;012712;153.8364017271599;84.46391916071703;182.13267449966511;95.62881199825198;99.20317250219294;96.39692418130171;101.04564625768357;105.97521968005871;95.34837159360686;def;2026-09-10T00:00:00.000+02:00
I;2024;28;1. Halbjahr;012712;137.4619147110848;77.54754246766032;177.26146346516646;87.27822636084395;89.3231638898112;97.71062943835263;93.83805723846694;91.0042860981888;103.11388533758348;def;2026-09-10T00:00:00.000+02:00
I;2024;29;2. Halbjahr;012712;153.04043246119426;82.16721257166697;186.2548587616283;104.47269624664426;96.42560270534749;108.34538863935532;111.33297014147674;105.95721019261595;105.073519715259;def;2026-09-10T00:00:00.000+02:00
I;2025;1;Januar;012712;210.65666743833842;82.9770046110295;253.87353900259353;217.18582835715807;90.30302628221924;240.5078072116861;162.5804111797207;84.59442633163353;192.18808877828488;def;2026-09-10T00:00:00.000+02:00
I;2025;2;Februar;012712;96.62290830681124;84.62238484663352;114.18125857382694;77.0622720092615;105.96342256878361;72.72535195740623;45.86748166188182;101.98293520393638;44.9756437880123;def;2026-09-10T00:00:00.000+02:00
I;2025;3;März;012712;186.37270728685732;86.46993176688325;215.53468965884224;130.1044968885758;120.98039218530003;107.54180453416015;192.8866668917265;102.18328391902232;188.7653826476983;def;2026-09-10T00:00:00.000+02:00
I;2025;4;April;012712;236.11766043120576;80.9749191260704;291.5935608021077;131.79431362296447;105.366424523803;125.0818884844965;126.69111473912488;93.6451752319789;135.2884592562129;def;2026-09-10T00:00:00.000+02:00
I;2025;5;Mai;012712;164.36595452054746;80.30739770573875;204.67099168964458;94.28867142844615;103.83033917529852;90.81032786501544;69.6118851170967;99.17564422720524;70.19050459366838;def;2026-09-10T00:00:00.000+02:00
I;2025;6;Juni;012712;104.9453164071826;79.44241826487966;132.1023630438162;99.31595783267352;106.50930550636542;93.24627304676024;63.84857296835358;98.92291436957211;64.54376458200353;def;2026-09-10T00:00:00.000+02:00
I;2025;7;Juli;012712;67.34101819551262;81.1483264223792;82.98509433253419;35.15493794180941;98.65341714628644;35.634789912731094;64.16772134378328;102.14735174829603;62.818781148532054;def;2026-09-10T00:00:00.000+02:00
I;2025;8;August;012712;129.19563831170274;76.62282156050006;168.61247079235906;92.26053946635709;96.82372821670853;95.28711728581835;191.85281389213077;94.42316919966561;203.18404425342055;def;2026-09-10T00:00:00.000+02:00
I;2025;9;September;012712;129.39512330958902;80.73218757378237;160.27698679021614;103.39617416235984;105.51193823287149;97.99476333583976;100.15440536576396;105.36310974927703;95.05642497083872;def;2026-09-10T00:00:00.000+02:00
I;2025;10;Oktober;012712;150.80444042305703;83.96294198906047;179.60832506759212;95.6024072639247;113.47463927943828;84.25002086016585;116.54569087757996;104.00181701050211;112.06120645547102;def;2026-09-10T00:00:00.000+02:00
I;2025;11;November;012712;163.24427188552403;75.52073507565832;216.15820414790505;93.7123446387192;87.16177138935123;107.51542005738573;108.24898221005238;89.94531788261769;120.34976890216981;def;2026-09-10T00:00:00.000+02:00
I;2025;12;Dezember;012712;114.9383221725302;85.12751810165724;135.01899230189719;88.70699373703414;86.78685851101726;102.21247232468164;70.40879342653527;112.72072235045731;62.46304313738247;def;2026-09-10T00:00:00.000+02:00
I;2025;23;Jahr;012712;146.16666905740487;81.40234626359151;179.56074896077354;100.63028438852677;101.87813262888432;98.77515595529893;100.63028438852677;101.87813262888432;98.77515595529893;def;2026-09-10T00:00:00.000+02:00
I;2025;24;1. Quartal;012712;164.55076101066902;84.33520665321925;195.11513672230595;135.0159665313401;106.74053117954467;126.48987693740652;106.96477502282704;99.84761243762219;107.12802480845616;def;2026-09-10T00:00:00.000+02:00
I;2025;25;2. Quartal;012712;168.47631045297862;80.50568932543585;209.27254265833423;110.0801314996672;105.34581631188007;104.4940704372835;102.3856160969411;95.45917122900983;107.25592395026612;def;2026-09-10T00:00:00.000+02:00
I;2025;26;3. Quartal;012712;108.64392660560146;79.00646987899928;137.5126897696359;71.36149606063734;99.12786530354288;71.98934007316589;64.48617393952472;98.13774720892565;65.70985759662891;def;2026-09-10T00:00:00.000+02:00
I;2025;27;4. Quartal;012712;142.99567816037043;80.8657346111986;176.83098107329897;92.95308298616065;95.73997443491601;97.08910362134067;131.61865796647106;102.35330693175742;128.59248216984912;def;2026-09-10T00:00:00.000+02:00
I;2025;28;1. Halbjahr;012712;166.5135357318238;82.37654269484372;202.1370683375816;121.13430551422131;106.22714798369948;114.03328415896974;108.80362336537819;100.2547611347947;108.52713839604023;def;2026-09-10T00:00:00.000+02:00
I;2025;29;2. Halbjahr;012712;125.81980238298593;79.99018143275839;157.2940510825669;82.21343886681022;97.35048680517212;84.45097869037292;75.56130607041062;97.1031058308366;77.81553990872963;def;2026-09-10T00:00:00.000+02:00
I;2026;1;Januar;012712;184.09244187923525;80.22181762810078;229.47926040290022;87.3898007207017;96.679577678365;90.39116928233939;160.1662860563599;94.23723305582786;169.96072662858688;prov;2026-09-10T00:00:00.000+02:00
I;2026;2;Februar;012712;149.3959152821307;79.25470183512229;188.50100403620775;154.6174896824124;93.65689938750909;165.08926805560424;81.15266099850774;98.79444791757035;82.14293688469;prov;2026-09-10T00:00:00.000+02:00
I;2026;3;März;012712;136.39442702949836;85.61608139486671;159.30934796676266;73.1836914401665;99.01254649498458;73.91355341403487;91.29729335097328;108.02650115696395;84.51379279452651;prov;2026-09-10T00:00:00.000+02:00
I;2026;4;April;012712;159.9845218868496;86.04259393851882;185.93641535027302;67.75627100263515;106.25832648817904;63.76561088619521;117.29549760288178;100.4981687280045;116.71406463170364;prov;2026-09-10T00:00:00.000+02:00
I;2026;5;Mai;012712;125.17637747028385;78.01866688552944;160.44413081700867;76.15712015022886;97.15003737439525;78.39124122694443;78.24280498760743;90.67447099662893;86.28978380311293;prov;2026-09-10T00:00:00.000+02:00
I;2026;6;Juni;012712;154.47233448485704;80.72567334031437;191.35464752724013;147.19316666359086;101.61532730682497;144.85331156700875;123.40374246852437;103.46969073280464;119.26559516563795;prov;2026-09-10T00:00:00.000+02:00
I;2026;7;Juli;012712;75.7928825796426;85.41500939976817;88.73484856530848;112.55084139000022;105.25788166619823;106.92865903090274;49.0656678636993;105.8089773245805;46.371932802247045;prov;2026-09-10T00:00:00.000+02:00
I;2026;8;August;012712;155.13959498366324;81.74825443868843;189.77724872417414;120.08113974356243;106.68917272139531;112.55232061564344;204.68887012001912;95.70713041320617;213.87003166461582;prov;2026-09-10T00:00:00.000+02:00
I;2026;23;Jahr;012712;95.03737463301339;81.7085140082715;116.31268981278578;65.01986755659651;100.37611660932791;64.77623338394251;65.01986755659651;100.37611660932791;64.77623338394251;prov;2026-09-10T00:00:00.000+02:00
I;2026;24;1. Quartal;012712;156.6275947302881;81.38339065525338;192.45645404279674;95.18497135369238;96.499900675997;98.63737753811836;109.53309690564872;100.64014263463214;108.83638877907981;prov;2026-09-10T00:00:00.000+02:00
I;2026;25;2. Quartal;012712;146.54441128066352;81.69289187560453;179.38452350581775;86.98220591764667;101.47468155370925;85.71813637237986;93.56231993028574;100.38030022816599;93.20785026306669;prov;2026-09-10T00:00:00.000+02:00
I;2026;26;3. Quartal;012712;76.97749252110195;83.12080259040039;92.60917451863776;70.85301031188351;105.20758960336074;67.34591162006835;52.52843956885792;101.74790080509106;51.62606712592699;prov;2026-09-10T00:00:00.000+02:00
I;2026;28;1. Halbjahr;012712;151.58600300547582;81.32989595644798;186.3841021181323;91.03524367509118;98.72943594844355;92.20679000195013;120.47865291034199;101.67484871229576;118.49405672710114;prov;2026-09-10T00:00:00.000+02:00
I;2026;29;2. Halbjahr;012712;38.488746260550975;83.12080259040039;46.30458725931888;30.590372526094228;103.91375679060519;29.438231732624548;25.390699337300042;102.20202744992007;24.84363566049776;prov;2026-09-10T00:00:00.000+02:00
I;2012;1;Januar;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;2;Februar;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;3;März;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;4;April;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;5;Mai;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;6;Juni;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;7;Juli;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;8;August;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;9;September;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;10;Oktober;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;11;November;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;12;Dezember;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;23;Jahr;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;24;1. Quartal;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;25;2. Quartal;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;26;3. Quartal;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;27;4. Quartal;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;28;1. Halbjahr;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2012;29;2. Halbjahr;012713;100.0;100.0;100.0;;;;;;;def;2026-09-10T00:00:00.000+02:00
I;2013;1;Januar;012713;432.15948486328125;103.80477905273438;416.3194580078125;432.15948486328125;103.80477905273438;416.3194580078125;432.15948486328125;103.80477905273438;416.3194580078125;def;2026-09-10T00:00:00.000+02:00
I;2013;2;Februar;012713;200.3706817626953;79.35701751708984;252.4927215576172;200.3706817626953;79.35701751708984;252.4927215576172;46.364986419677734;76.44832611083984;60.6487922668457;def;2026-09-10T00:00:00.000+02:00
I;2013;3;März;012713;654.8267822265625;154.7250213623047;423.2197265625;654.8267822265625;154.7250213623047;423.2197265625;326.80767822265625;194.9733428955078;167.61659240722656;def;2026-09-10T00:00:00.000+02:00
I;2013;4;April;012713;220.93003845214844;85.4614028930664;258.514404296875;220.93003845214844;85.4614028930664;258.514404296875;33.73870086669922;55.234375;61.08279037475586;def;2026-09-10T00:00:00.000+02:00
I;2013;5;Mai;012713;241.40455627441406;193.70848083496094;124.62260437011719;241.40455627441406;193.70848083496094;124.62260437011719;109.26741790771484;226.66195678710938;48.207218170166016;def;2026-09-10T00:00:00.000+02:00
I;2013;6;Juni;012713;479.5005798339844;96.24983978271484;498.1832580566406;479.5005798339844;96.24983978271484;498.1832580566406;198.6294708251953;49.687984466552734;399.7535095214844;def;2026-09-10T00:00:00.000+02:00
I;2013;7;Juli;012713;31.679990768432617;228.2797393798828;13.877705574035645;31.679990768432617;228.2797393798828;13.877705574035645;6.606872081756592;237.1741485595703;2.785662889480591;def;2026-09-10T00:00:00.000+02:00
I;2013;8;August;012713;7.240403175354004;142.6974639892578;5.073953628540039;7.240403175354004;142.6974639892578;5.073953628540039;22.854814529418945;62.50990676879883;36.56190872192383;def;2026-09-10T00:00:00.000+02:00
I;2013;9;September;012713;300.03594970703125;207.42822265625;144.6456756591797;300.03594970703125;207.42822265625;144.6456756591797;4143.91259765625;145.36224365234375;2850.748779296875;def;2026-09-10T00:00:00.000+02:00
I;2013;10;Oktober;012713;401.5565185546875;174.70025634765625;229.85455322265625;401.5565185546875;174.70025634765625;229.85455322265625;133.8361358642578;84.22203063964844;158.90869140625;def;2026-09-10T00:00:00.000+02:00
I;2013;11;November;012713;516.598876953125;183.9172821044922;280.88653564453125;516.598876953125;183.9172821044922;280.88653564453125;128.64910888671875;105.2759017944336;122.20185852050781;def;2026-09-10T00:00:00.000+02:00
I;2013;12;Dezember;012713;597.6006469726562;198.3925323486328;301.2213439941406;597.6006469726562;198.3925323486328;301.2213439941406;115.67981719970703;107.87052154541016;107.23950958251953;def;2026-09-10T00:00:00.000+02:00
I;2013;23;Jahr;012713;340.32537841796875;138.488525390625;245.74266052246094;340.32537841796875;138.488525390625;245.74266052246094;;;;def;2026-09-10T00:00:00.000+02:00
I;2013;24;1. Quartal;012713;429.1189880371094;117.88639068603516;364.0106201171875;429.1189880371094;117.88639068603516;364.0106201171875;;;;def;2026-09-10T00:00:00.000+02:00
I;2013;25;2. Quartal;012713;313.945068359375;106.86639404296875;293.7734375;313.945068359375;106.86639404296875;293.7734375;313.945068359375;106.86639404296875;293.7734375;def;2026-09-10T00:00:00.000+02:00
I;2013;26;3. Quartal;012713;112.9854507446289;207.1894073486328;54.532447814941406;112.9854507446289;207.1894073486328;54.532447814941406;35.98892593383789;193.87704467773438;18.56275749206543;def;2026-09-10T00:00:00.000+02:00
I;2013;27;4. Quartal;012713;505.25201416015625;186.6781005859375;270.6541442871094;505.25201416015625;186.6781005859375;270.6541442871094;447.1832580566406;90.10021209716797;496.317626953125;def;2026-09-10T00:00:00.000+02:00
I;2013;28;1. Halbjahr;012713;371.5320129394531;112.96473693847656;328.89202880859375;371.5320129394531;112.96473693847656;328.89202880859375;;;;def;2026-09-10T00:00:00.000+02:00
I;2013;29;2. Halbjahr;012713;309.1187438964844;190.11776733398438;162.59329223632812;309.1187438964844;190.11776733398438;162.59329223632812;309.1187438964844;190.11776733398438;162.59329223632812;def;2026-09-10T00:00:00.000+02:00
I;2014;1;Januar;012713;335.8396301269531;153.00250244140625;219.4994354248047;77.71196746826172;147.39447021484375;52.72380065917969;56.198001861572266;77.12109375;72.86981201171875;def;2026-09-10T00:00:00.000+02:00
I;2014;2;Februar;012713;60.00350570678711;218.3073272705078;27.485794067382812;29.94624900817871;275.0951843261719;10.88577651977539;17.866714477539062;142.6822052001953;12.52203369140625;def;2026-09-10T00:00:00.000+02:00
I;2014;3;März;012713;484.26605224609375;215.6479949951172;224.56320190429688;73.95330810546875;139.375;53.0606689453125;807.0629272460938;98.7818374633789;817.0155029296875;def;2026-09-10T00:00:00.000+02:00
I;2014;4;April;012713;24.49860382080078;227.04074096679688;10.790399551391602;11.088850975036621;265.6646728515625;4.1740031242370605;5.0589141845703125;105.28302764892578;4.805061340332031;def;2026-09-10T00:00:00.000+02:00
I;2014;5;Mai;012713;92.74576568603516;195.64251708984375;47.405731201171875;38.419227600097656;100.99842071533203;38.039432525634766;378.57574462890625;86.17066192626953;439.3324890136719;def;2026-09-10T00:00:00.000+02:00
I;2014;6;Juni;012713;40.94165802001953;245.746826171875;16.660097122192383;8.538395881652832;255.32179260253906;3.344170331954956;44.14396667480469;125.61013793945312;35.14363479614258;def;2026-09-10T00:00:00.000+02:00
I;2014;7;Juli;012713;62.06534194946289;182.13433837890625;34.076683044433594;195.9133758544922;79.78558349609375;245.54983520507812;151.59458923339844;74.1146240234375;204.5407257080078;def;2026-09-10T00:00:00.000+02:00
I;2014;8;August;012713;82.91976928710938;247.77154541015625;33.466217041015625;1145.2369384765625;173.63417053222656;659.56884765625;133.6007537841797;136.0377960205078;98.20855712890625;def;2026-09-10T00:00:00.000+02:00
I;2014;9;September;012713;147.71824645996094;198.0601348876953;74.58251953125;49.23351287841797;95.48369598388672;51.562217712402344;178.14599609375;79.93659210205078;222.859130859375;def;2026-09-10T00:00:00.000+02:00
I;2014;10;Oktober;012713;44.54526138305664;219.6068115234375;20.28409767150879;11.093148231506348;125.70491027832031;8.824753761291504;30.155559539794922;110.87886047363281;27.19685173034668;def;2026-09-10T00:00:00.000+02:00
I;2014;11;November;012713;149.93130493164062;215.49688720703125;69.57469940185547;29.022769927978516;117.17054748535156;24.76968002319336;336.5819396972656;98.12850189208984;343.0011901855469;def;2026-09-10T00:00:00.000+02:00
I;2014;12;Dezember;012713;36.49340057373047;226.16452026367188;16.13577651977539;6.106653690338135;113.99850463867188;5.356783866882324;24.3400821685791;104.95024871826172;23.192018508911133;def;2026-09-10T00:00:00.000+02:00
I;2014;23;Jahr;012713;130.16404724121094;196.59156799316406;66.21038818359375;38.24694061279297;141.95513916015625;26.942975997924805;;;;def;2026-09-10T00:00:00.000+02:00
I;2014;24;1. Quartal;012713;293.3697204589844;186.64236450195312;157.1828155517578;68.36559295654297;158.3239288330078;43.18083190917969;;;;def;2026-09-10T00:00:00.000+02:00
I;2014;25;2. Quartal;012713;52.728675842285156;211.31979370117188;24.952075958251953;16.79551124572754;197.74205017089844;8.493646621704102;10.436113357543945;113.2000961303711;9.219173431396484;def;2026-09-10T00:00:00.000+02:00
I;2014;26;3. Quartal;012713;97.56777954101562;205.9472198486328;47.37514114379883;86.35428619384766;99.40045166015625;86.8751449584961;185.0374298095703;97.45760345458984;189.86453247070312;def;2026-09-10T00:00:00.000+02:00
I;2014;27;4. Quartal;012713;76.989990234375;217.9073486328125;35.33152389526367;15.237937927246094;116.72893524169922;13.054121971130371;78.90923309326172;105.80738067626953;74.57819366455078;def;2026-09-10T00:00:00.000+02:00
I;2014;28;1. Halbjahr;012713;173.0491943359375;190.0231170654297;91.06744384765625;46.57719802856445;168.21453857421875;27.68916130065918;;;;def;2026-09-10T00:00:00.000+02:00
I;2014;29;2. Halbjahr;012713;87.27888488769531;211.0564727783203;41.35333251953125;28.234745025634766;111.0135498046875;25.43360137939453;28.234745025634766;111.0135498046875;25.43360137939453;def;2026-09-10T00:00:00.000+02:00
I;2015;1;Januar;012713;123.93150329589844;267.9885559082031;46.24507141113281;36.9019889831543;175.15306091308594;21.068424224853516;339.5997619628906;118.49275207519531;286.599609375;def;2026-09-10T00:00:00.000+02:00
I;2015;2;Februar;012713;65.78697204589844;203.2277069091797;32.371063232421875;109.63855743408203;93.09248352050781;117.7738037109375;53.08333206176758;75.83447265625;69.99894714355469;def;2026-09-10T00:00:00.000+02:00
I;2015;3;März;012713;39.31136703491211;214.43919372558594;18.33217430114746;8.117721557617188;99.43946075439453;8.163480758666992;59.755550384521484;105.51671600341797;56.63136291503906;def;2026-09-10T00:00:00.000+02:00
I;2015;4;April;012713;46.315711975097656;245.7770233154297;18.844606399536133;189.05450439453125;108.25238800048828;174.642333984375;117.8176040649414;114.61385345458984;102.79525756835938;def;2026-09-10T00:00:00.000+02:00
I;2015;5;Mai;012713;97.84318542480469;213.32106018066406;45.86663055419922;105.49612426757812;109.03614807128906;96.75334167480469;211.252685546875;86.79454803466797;243.39395141601562;def;2026-09-10T00:00:00.000+02:00
I;2015;6;Juni;012713;48.97138595581055;219.24417114257812;22.33646011352539;119.61260986328125;89.21546936035156;134.0716094970703;50.0508918762207;102.77661895751953;48.69871520996094;def;2026-09-10T00:00:00.000+02:00
I;2015;7;Juli;012713;53.05080032348633;221.29905700683594;23.97244644165039;85.47572326660156;121.50320434570312;70.3485336303711;108.33019256591797;100.937255859375;107.32428741455078;def;2026-09-10T00:00:00.000+02:00
I;2015;8;August;012713;39.174896240234375;209.2414093017578;18.72234535217285;47.24433898925781;84.44932556152344;55.94401168823242;73.84412384033203;94.55142211914062;78.09943389892578;def;2026-09-10T00:00:00.000+02:00
